area,url,name,website,phone,email,socials,careTypes,page,position_on_page
"Isle of Wight","https://www.carechoices.co.uk/care-location/westminster-house-in-newport-isle-of-wight/","Westminster House","","(01983) 526310","","","","1","23"
"Isle of Wight","https://www.carechoices.co.uk/care-location/tvr-healthcare-pvt-limited-in-newport/","TIR Healthcare Pvt Ltd","","(01983) 303054","","","","1","24"
"Isle of Wight","https://www.carechoices.co.uk/care-location/serenity-care-solent-limited-in-lee-on-the-solent/","Serenity Care Solent","https://www.serenitycaresolent.co.uk/home-care-services/","(023) 9381 2565","","https://www.facebook.com/SerenityCareSolent;https://l.instagram.com/?u=https%3A%2F%2Flinktr.ee%2Fserenitycaresolent&e=ATOt6Qf9jTiidD4vdlf8xX4I1DX9yM8DBz1Pl97RO-7gjHMPfeoVEkzGwENDXsdK3IFwHCMzqw01K5W6SjZX6fY","Home Care;Live-in Care;Respite Care;Home Care;Live-in Care;Respite Care;Dementia;Mental Health;Older People (65+);Palliative Care;Physical Disabilities;Sensory Impairments;Younger Adults (Under 65);Alzheimer's;Arthritis;Cancer Care;Head/Brain Injury;Motor Neurone Disease;Multiple Sclerosis;Muscular Dystrophy;Parkinson's Disease;Stroke;Young Onset Dementia","1","21"
"Isle of Wight","https://www.carechoices.co.uk/care-location/cornelia-manor-rch-in-newport-isle-of-wight/","Cornelia Manor RCH","","(01983) 522964","","","","1","25"
"Isle of Wight","https://www.carechoices.co.uk/care-location/newport-residential-care-limited-in-newport-isle-of-wight/","Newport Residential Care Limited","","(01983) 520299","","","","1","26"
"Isle of Wight","https://www.carechoices.co.uk/care-location/your-life-newport-in-newport-isle-of-wight/","Your Life (Newport)","","(01983) 524537","","","","1","27"
"Isle of Wight","https://www.carechoices.co.uk/care-location/newcross-healthcare-solutions-limited-isle-of-wight-in-newport-isle-of-wight/","Newcross Healthcare Solutions Limited (Isle of Wight)","","0330 054 1110","","","","1","28"
"Isle of Wight","https://www.carechoices.co.uk/care-location/alpha-quality-care-newport-in-newport/","Alpha Quality Care Newport","","07398 967795","","","","1","29"
"Isle of Wight","https://www.carechoices.co.uk/care-location/bluebird-care-isle-of-wight-in-newport-isle-of-wight/","Bluebird Care (Isle of Wight)","","(01983) 526776","","","","1","30"
"Isle of Wight","https://www.carechoices.co.uk/care-location/charmes-care-in-newport-isle-of-wight/","Charmes Care","","(01983) 530458","","","","1","31"
"Isle of Wight","https://www.carechoices.co.uk/care-location/trinity-independent-care-ltd-in-newport/","Trinity Independent Care Ltd","","(01983) 244285","","","","1","33"
"Isle of Wight","https://www.carechoices.co.uk/care-location/adult-social-care-community-re-ablement-outreach-in-isle-of-wight/","Isle of Wight Council, Sea Street Offices, County Hall","","(01983) 821000","","","","1","32"
"Isle of Wight","https://www.carechoices.co.uk/care-location/liberty-care-at-home-ltd-in-newport/","Liberty Care at Home Ltd","","07411 008687","","","","1","34"
"Isle of Wight","https://www.carechoices.co.uk/care-location/all-care-uk-limited-isle-of-wight-in-newport/","All Care (UK) Limited Isle of Wight","","(01983) 530981","","","","1","36"
"Isle of Wight","https://www.carechoices.co.uk/care-location/personal-assistant-recruitment-and-employment-service-pares-in-newport-isle-of-wight/","Personal Assistant Recruitment and Employment Service (PARES)","","(01983) 685348","","","","1","35"
"Isle of Wight","https://www.carechoices.co.uk/care-location/isle-of-wight-supported-living-in-newport-isle-of-wight/","Isle of Wight Supported Living","","(01983) 527023","","","","1","37"
"Isle of Wight","https://www.carechoices.co.uk/care-location/blackwater-mill-residential-home-in-newport-isle-of-wight/","Blackwater Mill Residential Home","","(01983) 520539","","","","1","38"
"Isle of Wight","https://www.carechoices.co.uk/care-location/solent-grange-nursing-home-in-ryde/","Solent Grange Nursing Home","","(01983) 882382","","","","1","39"
"Isle of Wight","https://www.carechoices.co.uk/care-location/community-spirited-in-east-cowes-isle-of-wight/","Community Spirited","","(01983) 296592","","","","1","40"
"Isle of Wight","https://www.carechoices.co.uk/care-location/cherry-blossom-care-home-in-cowes-isle-of-wight/","Cherry Blossom Care Home","","(01983) 293849","","","","1","41"
"Isle of Wight","https://www.carechoices.co.uk/care-location/cherry-tree-care-home-in-isle-of-wight/","Cherry Tree Care Home","","(01983) 299731","","","","1","42"
"Isle of Wight","https://www.carechoices.co.uk/care-location/powys-house-residential-home-in-east-cowes-isle-of-wight/","Powys House Residential Home","","(01983) 291983","","","","1","43"
"Isle of Wight","https://www.carechoices.co.uk/care-location/kynance-residential-home-in-east-cowes-isle-of-wight/","Kynance Residential Home","","(01983) 297885","","","","1","44"
"Isle of Wight","https://www.carechoices.co.uk/care-location/kite-hill-nursing-home-in-ryde-isle-of-wight/","Kite Hill Care Home","","(01983) 882874","","","","1","45"
"Isle of Wight","https://www.carechoices.co.uk/care-location/hazel-lodge-in-ryde-isle-of-wight/","Hazel Lodge","","(01983) 882236","","","","1","46"
"Isle of Wight","https://www.carechoices.co.uk/care-location/northbrooke-house-in-ryde-isle-of-wight/","Northbrooke House","","(01983) 882236","","","","1","47"
"Isle of Wight","https://www.carechoices.co.uk/care-location/hazelwood-house-in-east-cowes-isle-of-wight/","Hazelwood House","","(01983) 280039","","","","1","48"
"Isle of Wight","https://www.carechoices.co.uk/care-location/old-charlton-house-residential-home-in-cowes-isle-of-wight/","Old Charlton House Residential Home","","(01983) 294453","","","","1","49"
"Isle of Wight","https://www.carechoices.co.uk/care-location/woodside-hall-nursing-home-in-wootton-bridge-isle-of-wight/","Woodside Hall Nursing Home","","(01983) 882415","","","","1","50"
"Isle of Wight","https://www.carechoices.co.uk/care-location/the-moorings-retirement-home-in-cowes-isle-of-wight/","The Moorings Retirement Home","","(01983) 297129","","","","1","51"
"Isle of Wight","https://www.carechoices.co.uk/care-location/brighstone-grange-in-newport-isle-of-wight/","Brighstone Grange","","(01983) 740236","","","","1","52"
"Isle of Wight","https://www.carechoices.co.uk/care-location/dolphin-care-iow-limited-in-ventnor-isle-of-wight/","Dolphin Care (IOW) Limited","","(01983) 853478","","","","1","53"
"Isle of Wight","https://www.carechoices.co.uk/care-location/ryde-house-outreach-service-in-ryde-isle-of-wight/","Ryde House Outreach Service","","(01983) 817094","","","","1","54"
"Isle of Wight","https://www.carechoices.co.uk/care-location/ryde-house-in-ryde-isle-of-wight/","Ryde House","","(01983) 811629","","","","1","55"
"Isle of Wight","https://www.carechoices.co.uk/care-location/wight-home-care-limited-in-ryde-isle-of-wight/","Wight Home Care Limited","","(01983) 813000","","","","2","1"
"Isle of Wight","https://www.carechoices.co.uk/care-location/st-vincents-retirement-home-in-ryde-isle-of-wight/","St Vincents Retirement Home","","(01983) 563248","","","","2","2"
"Isle of Wight","https://www.carechoices.co.uk/care-location/ryde-cottage-in-ryde-isle-of-wight/","Ryde Cottage","","(01983) 614892","","","","2","3"
"Isle of Wight","https://www.carechoices.co.uk/care-location/cameron-house-in-ryde-isle-of-wight-2/","Cameron House","","(01983) 564184","","","","2","4"
"Isle of Wight","https://www.carechoices.co.uk/care-location/merrydale-residential-home-in-ryde-isle-of-wight/","Merrydale Residential Home","","(01983) 563017","","","","2","5"
"Isle of Wight","https://www.carechoices.co.uk/care-location/goodoaks-homecare-isle-of-wight-in-sandown/","GoodOaks Homecare – Isle of Wight","","07849 224860","","","","2","6"
"Isle of Wight","https://www.carechoices.co.uk/care-location/easthill-home-for-deaf-people-in-ryde-isle-of-wight-2/","Easthill Home for Deaf People","","(01983) 564068","","","","2","7"
"Isle of Wight","https://www.carechoices.co.uk/care-location/the-adelaide-in-ryde-isle-of-wight/","The Adelaide","","(01983) 568621","","","","2","8"
"Isle of Wight","https://www.carechoices.co.uk/care-location/highfield-house-nursing-home-in-ryde-isle-of-wight/","Highfield House Nursing Home","","(01983) 811015","","","","2","9"
"Isle of Wight","https://www.carechoices.co.uk/care-location/call-on-me-ltd-in-shanklin-isle-of-wight/","Call on Me Ltd","","(01983) 685517","","","","2","10"
"Isle of Wight","https://www.carechoices.co.uk/care-location/woodville-in-ryde-isle-of-wight/","Woodville","","(01983) 612521","","","","2","11"
"Isle of Wight","https://www.carechoices.co.uk/care-location/quarry-oaks-care-home-in-ryde-isle-of-wight/","Quarry Oaks Care Home","","(01983) 616862","","","","2","12"
"Isle of Wight","https://www.carechoices.co.uk/care-location/portland-lodge-in-shanklin-isle-of-wight-2/","Portland Lodge","","(01983) 862148","","","","2","13"
"Isle of Wight","https://www.carechoices.co.uk/care-location/milford-del-support-agency-in-sandown-isle-of-wight/","Milford Del Support Agency","","(01983) 405321","","","","2","14"
"Isle of Wight","https://www.carechoices.co.uk/care-location/annefield-grange-in-ryde-isle-of-wight-2/","Annefield Grange","","(01983) 617327","","","","2","15"
"Isle of Wight","https://www.carechoices.co.uk/care-location/tile-house-in-shanklin-isle-of-wight/","Tile House","","(01983) 862762","","","","2","16"
"Isle of Wight","https://www.carechoices.co.uk/care-location/springfield-nursing-home-in-shanklin-isle-of-wight/","Springfield Nursing Home","","(01983) 862934","","","","2","17"
"Isle of Wight","https://www.carechoices.co.uk/care-location/the-briars-in-hinckley-leicestershire/","The Briars","","(01983) 403777","","","","2","18"
"Isle of Wight","https://www.carechoices.co.uk/care-location/sandown-nursing-home-in-sandown-isle-of-wight-2/","Sandown Nursing Home","","(01983) 408574","","","","2","19"
"Isle of Wight","https://www.carechoices.co.uk/care-location/magnolia-house-in-sandown-isle-of-wight/","Magnolia House","","(01983) 403844","","","","2","20"
"Isle of Wight","https://www.carechoices.co.uk/care-location/beaufort-house-in-sandown-isle-of-wight/","Beaufort House","","(01983) 716731","","","","2","21"
"Isle of Wight","https://www.carechoices.co.uk/care-location/the-briars-in-sandown-isle-of-wight/","The Briars","","(01983) 403777","","","","2","22"
"Isle of Wight","https://www.carechoices.co.uk/care-location/broadhurst-residential-care-home-in-sandown-isle-of-wight-2/","Broadhurst Residential Care Home","","(01983) 403686","","","","2","23"
"Isle of Wight","https://www.carechoices.co.uk/care-location/highfield-house-in-shanklin-isle-of-wight/","Highfield House","","(01983) 862195","","","","2","24"
"Isle of Wight","https://www.carechoices.co.uk/care-location/victoria-house-in-ryde-isle-of-wight-2/","Victoria House","","(01983) 614515","","","","2","25"
"Isle of Wight","https://www.carechoices.co.uk/care-location/sea-gables-residential-home-in-shanklin-isle-of-wight/","Sea Gables Residential Home","","(01983) 861473","","","","2","26"
"Isle of Wight","https://www.carechoices.co.uk/care-location/capri-in-sandown/","Capri","","(01983) 402314","","","","2","27"
"Isle of Wight","https://www.carechoices.co.uk/care-location/the-marigold-royale/","The Marigold Royale","","(01983) 611531","","","","2","28"
"Isle of Wight","https://www.carechoices.co.uk/care-location/care-field-isle-of-wight-in-sandown/","Care Field Isle of Wight","","","","","","2","29"
"Isle of Wight","https://www.carechoices.co.uk/care-location/pacific-care-services-limited-isle-of-wight-in-sandown/","Pacific Care Services Limited – Isle of Wight","","(01983) 405690","","","","2","30"
"Isle of Wight","https://www.carechoices.co.uk/care-location/empathy-care-iow-in-ryde-isle-of-wight/","Empathy Care (IOW)","","(01983) 611531","","","","2","31"
"Isle of Wight","https://www.carechoices.co.uk/care-location/better-at-home-iow-limited-in-sandown-isle-of-wight/","Better at Home (IOW) Limited","","(01983) 401865","","","","2","32"
"Isle of Wight","https://www.carechoices.co.uk/care-location/apex-prime-care-isle-of-wight-in-ryde-isle-of-wight/","Apex Prime Care – Isle of Wight","","(01983) 450023","","","","2","33"
"Isle of Wight","https://www.carechoices.co.uk/care-location/care-quality-services-iow-in-sandown-isle-of-wight/","Care Quality Services IOW","","(01983) 401865","","","","2","34"
"Isle of Wight","https://www.carechoices.co.uk/care-location/jhn-healthcare-ltd-in-ryde/","JHN Healthcare Ltd","","07737 277609","","","","2","35"
"Isle of Wight","https://www.carechoices.co.uk/care-location/autumn-house-residential-home-in-sandown-isle-of-wight/","Autumn House Residential Home","","(01983) 402125","","","","2","36"
"Isle of Wight","https://www.carechoices.co.uk/care-location/esplanade-house-in-ryde-isle-of-wight/","Esplanade House","","(01983) 616683","","","","2","37"
"Isle of Wight","https://www.carechoices.co.uk/care-location/waxham-house-in-ryde-isle-of-wight/","Waxham House","","(01983) 564326","","","","2","38"
"Isle of Wight","https://www.carechoices.co.uk/care-location/waxham-house-in-ryde-isle-of-wight-2/","Waxham House","","(01983) 564326","","","","2","39"
"Isle of Wight","https://www.carechoices.co.uk/care-location/acorn-care-service-in-sandown-isle-of-wight/","Acorn Care Service","","(01983) 409820","","","","3","1"
"Isle of Wight","https://www.carechoices.co.uk/care-location/fairhaven-care-home-in-ryde-isle-of-wight/","Fairhaven Care Home","","(01983) 568929","","","","2","40"
"Isle of Wight","https://www.carechoices.co.uk/care-location/emerald-agency-in-ryde-isle-of-wight/","Emerald Agency","","(01983) 564969","","","","3","2"
"Isle of Wight","https://www.carechoices.co.uk/care-location/appley-cliff-care-home-physical-disabilities-in-shanklin-isle-of-wight/","Appley Cliff – Care Home Physical Disabilities","","(01983) 862193","","","","3","3"
"Isle of Wight","https://www.carechoices.co.uk/care-location/appley-community-support-in-shanklin-isle-of-wight/","Appley Community Support","","(01983) 862193","","","","3","4"
"Isle of Wight","https://www.carechoices.co.uk/care-location/plean-dene-in-shanklin-isle-of-wight/","Plean Dene","","(01983) 866015","","","","3","5"
"Isle of Wight","https://www.carechoices.co.uk/care-location/downside-house-in-ventnor-isle-of-wight/","Downside House","","(01983) 854525","","","","3","8"
"Isle of Wight","https://www.carechoices.co.uk/care-location/newton-lodge-in-ryde-isle-of-wight/","Newton Lodge","","(01983) 611324","","","","3","6"
"Isle of Wight","https://www.carechoices.co.uk/care-location/dryad-spinney-in-southampton-hampshire/","Dryad Spinney","","(023) 8089 7120","","","","3","9"
"Isle of Wight","https://www.carechoices.co.uk/care-location/penshurst-in-ventnor-isle-of-wight/","Penshurst","","(01983) 853184","","","","3","7"
"Isle of Wight","https://www.carechoices.co.uk/care-location/say-care-limited-in-freshwater-isle-of-wight/","Say Care Limited","","(01983) 716686","","","","3","11"
"Isle of Wight","https://www.carechoices.co.uk/care-location/summerhouse-in-freshwater-isle-of-wight-2/","Summerhouse","","(01983) 755184","","","","3","12"
"Isle of Wight","https://www.carechoices.co.uk/care-location/sundial-cottage-rest-home-ltd-in-southampton-hampshire/","Sundial Cottage Rest Home Ltd","","(023) 8089 1031","","","","3","10"
"Isle of Wight","https://www.carechoices.co.uk/care-location/solent-care-solutions-ltd-in-lee-on-the-solent/","Solent Care Solutions Ltd","","(023) 9204 6554","","","","3","13"
"Isle of Wight","https://www.carechoices.co.uk/care-location/shangri-la-residential-home-in-lee-on-the-solent-hampshire/","Shangri-La Residential Home","","(023) 9279 9859","","","","3","15"
"Isle of Wight","https://www.carechoices.co.uk/care-location/canford-manor-nursing-home-in-lee-on-the-solent-hampshire/","Canford Manor Nursing Home","","(023) 9255 0437","","","","3","14"
"Isle of Wight","https://www.carechoices.co.uk/care-location/ashlett-dale-rest-home-in-southampton-hampshire/","Ashlett Dale Rest Home","","(023) 8089 2075","","","","3","16"
"Isle of Wight","https://www.carechoices.co.uk/care-location/the-gouldings-in-freshwater-isle-of-wight/","The Gouldings","","(01983) 752135","","","","3","17"
"Isle of Wight","https://www.carechoices.co.uk/care-location/seventrees-care-home-in-southampton-hampshire/","Seventrees Care Home","","(023) 8017 6805","","","","3","18"
"Isle of Wight","https://www.carechoices.co.uk/care-location/td-homecare-services-in-freshwater/","TD Homecare Services","","(01983) 641815","","","","3","19"
"Isle of Wight","https://www.carechoices.co.uk/care-location/saxonbury-in-freshwater-isle-of-wight/","Saxonbury","","(01983) 755228","","","","3","20"
"Isle of Wight","https://www.carechoices.co.uk/care-location/victoria-pook-care-provider-in-freshwater/","Victoria Pook Care Provider","","(01983) 753784","","","","3","22"
"Isle of Wight","https://www.carechoices.co.uk/care-location/solent-cliffs-nursing-home-limited-in-fareham-hampshire/","Solent Cliffs Nursing Home Limited","","(01329) 662047","","","","3","21"
"Isle of Wight","https://www.carechoices.co.uk/care-location/crofton-lodge-in-fareham-hampshire-2/","Crofton Lodge","","(01329) 668366","","","","3","23"
"Isle of Wight","https://www.carechoices.co.uk/care-location/thalassa-nursing-home-in-gosport-hampshire/","Thalassa Nursing Home","","(023) 9258 2382","","","","3","24"
"Isle of Wight","https://www.carechoices.co.uk/care-location/park-view-in-gosport-hampshire/","Park View","","(023) 9250 1482","","","","3","25"
"Isle of Wight","https://www.carechoices.co.uk/care-location/renee-healthcare-services-ltd-in-gosport/","Renee Healthcare Services Ltd","","07585 844718","","","","3","26"
"Isle of Wight","https://www.carechoices.co.uk/care-location/alverstoke-house-nursing-home-in-gosport-hampshire/","Alverstoke House Nursing Home","","(023) 9251 0254","","","","3","27"
"Isle of Wight","https://www.carechoices.co.uk/care-location/redclyffe-house-in-gosport-hampshire/","Redclyffe House","","(023) 9252 5546","","","","3","28"
"Isle of Wight","https://www.carechoices.co.uk/care-location/northcott-house-residential-care-and-nursing-home-in-gosport-hampshire/","Northcott House Residential Care and Nursing Home","","(023) 9251 0003","","","","3","30"
"Isle of Wight","https://www.carechoices.co.uk/care-location/solent-lodge-in-fareham-hampshire/","Solent Lodge","","(01329) 662038","","","","3","29"
"Isle of Wight","https://www.carechoices.co.uk/care-location/brookfield-residential-home-in-gosport-hampshire/","Brookfield Residential Home","","(023) 9258 1103","","","","3","32"
"Isle of Wight","https://www.carechoices.co.uk/care-location/78-stubbington-lane-in-portsmouth-hampshire/","78 Stubbington Lane","","(01329) 668701","","","","3","31"
"Isle of Wight","https://www.carechoices.co.uk/care-location/bluebird-care-gosport-in-gosport/","Bluebird Care Gosport","","(023) 9323 3922","","","","3","33"
"Isle of Wight","https://www.carechoices.co.uk/care-location/the-warren-residential-lodge-in-lee-on-the-solent-hampshire/","The Warren Residential Lodge","","(023) 9255 2810","","","","3","34"
"Isle of Wight","https://www.carechoices.co.uk/care-location/right-at-home-isle-of-wight-in-bembridge/","Right at Home Isle of Wight","","(01983) 218318","","","","3","35"
"Isle of Wight","https://www.carechoices.co.uk/care-location/the-limes-residential-home-in-bembridge-isle-of-wight/","The Limes Residential Home","","(01983) 873655","","","","3","36"
"Isle of Wight","https://www.carechoices.co.uk/care-location/kinloch-tay-residential-care-home-in-totland-bay-isle-of-wight/","Kinloch Tay Residential Care Home","","(01983) 756096","","","","3","37"
"Isle of Wight","https://www.carechoices.co.uk/care-location/inver-house-in-isle-of-wight/","Inver House","","(01983) 875700","","","","3","38"
"Isle of Wight","https://www.carechoices.co.uk/care-location/beechcroft-manor-nursing-home-in-gosport-hampshire/","Beechcroft Manor Nursing Home","","(023) 9258 3908","","","","3","39"
"Isle of Wight","https://www.carechoices.co.uk/care-location/langdale-nursing-home-in-gosport-hampshire/","Langdale Nursing Home","","(023) 9258 1754","","","","3","40"
"Kent","https://www.carechoices.co.uk/care-location/agincare-live-in-care-in-kent/","Agincare Live-in Care in Kent","https://www.agincare.com/live-in-care/","0808 175 5581","","","Home Care;Live-in Care;Home Care;Live-in Care;Dementia;Drug & Alcohol Dependence;Eating Disorders;Learning Disabilities & Autism;Mental Health;Older People (65+);Palliative Care;Physical Disabilities;Sensory Impairments;Younger Adults (Under 65)","1","1"
"Kent","https://www.carechoices.co.uk/care-location/woodchurch-house-in-ashford-kent/","Woodchurch House","http://www.woodchurchhouse.co.uk","(01233) 861600","","","Care Home;Home Care;Housing with Care;Nursing Homes;Supported Living;Care Home;Home Care;Housing with Care;Nursing Homes;Supported Living;Dementia;Drug & Alcohol Dependence;Mental Health;Older People (65+);Physical Disabilities;Sensory Impairments","1","3"
"Kent","https://www.carechoices.co.uk/care-location/mumbys-homecare-support-limited-in-abingdon-oxfordshire/","Mumby’s Live-in Care","https://mumbys.com/","(01865) 391187","","https://www.facebook.com/MumbysLiveinCare;https://www.instagram.com/mumbyshomecare/","Complex Care;Live-in Care;Respite Care;Complex Care;Live-in Care;Respite Care;Dementia;Drug & Alcohol Dependence;Eating Disorders;Learning Disabilities & Autism;Mental Health;Older People (65+);Palliative Care;Physical Disabilities;Sensory Impairments;Younger Adults (Under 65);Alzheimer's;Arthritis;Bariatric Care/Obesity;Cancer Care;Cerebral Palsy;Diabetes;Epilepsy;Head/Brain Injury;Heart Conditions;Huntington's Disease;Motor Neurone Disease;Multiple Sclerosis;Muscular Dystrophy;Parkinson's Disease;Speech Impairment;Stroke;Young Onset Dementia","1","9"
"Kent","https://www.carechoices.co.uk/care-location/helping-hands-live-in-national-in-alcester/","Helping Hands Live-In Home Care","https://www.helpinghandshomecare.co.uk/live-in-care/?utm_source=Care%20Choices%20Online%20Directory&utm_medium=Partner&utm_campaign=Care%20Choices%20Website%20Click%20National%20Listing","0333 060 3705","","","Home Care;Live-in Care;Respite Care;Home Care;Live-in Care;Respite Care;Dementia;Learning Disabilities & Autism;Mental Health;Older People (65+);Palliative Care;Physical Disabilities;Sensory Impairments;Younger Adults (Under 65);Alzheimer's;Arthritis;Asperger Syndrome;Cancer Care;Cerebral Palsy;Colitis & Crohn's Disease;Down Syndrome;Head/Brain Injury;Heart Conditions;Multiple Sclerosis;Muscular Dystrophy;Parkinson's Disease;Speech Impairment;Stroke","1","10"
"Kent","https://www.carechoices.co.uk/care-location/promedica24-live-in-care-services/","Promedica24 UK (Head Office) National Live in Care","https://promedica24homecare.co.uk/","0800 086 8686","","https://www.facebook.com/promedica24.uk;https://twitter.com/Promedica24uk","Complex Care;Day Care;Home Care;Learning Disabilities;Live-in Care;Respite Care;Supported Living;Complex Care;Day Care;Home Care;Learning Disabilities;Live-in Care;Respite Care;Supported Living;Dementia;Eating Disorders;Older People (65+);Palliative Care;Physical Disabilities;Sensory Impairments;Younger Adults (Under 65);Alzheimer's;Arthritis;Cancer Care;Cerebral Palsy;Diabetes;Epilepsy;Head/Brain Injury;Heart Conditions;Huntington's Disease;Motor Neurone Disease;Multiple Sclerosis;Muscular Dystrophy;Neuropathic;Orthopaedic;Parkinson's Disease;Prader-Willi Syndrome;Speech Impairment;Stroke;Young Onset Dementia","1","8"
"Kent","https://www.carechoices.co.uk/care-location/kare-plus-ashford-in-ashford-kent/","Ultima Care & Nursing Ltd","https://ultimacare.co.uk/","(01233) 801888","","","Complex Care;Day Care;Home Care;Learning Disabilities;Live-in Care;Respite Care;Supported Living;Complex Care;Day Care;Home Care;Learning Disabilities;Live-in Care;Respite Care;Supported Living;Dementia;Learning Disabilities & Autism;Mental Health;Older People (65+);Palliative Care;Physical Disabilities;Sensory Impairments;Treatment of Disease, Disorder or Injury;Younger Adults (Under 65);Alzheimer's;Arthritis;Bipolar/Manic Depression;Diabetes;Down Syndrome;Epilepsy;Head/Brain Injury;Heart Conditions;Multiple Sclerosis;Neuropathic;Orthopaedic;Parkinson's Disease;Prader-Willi Syndrome;Stroke","1","5"
"Kent","https://www.carechoices.co.uk/care-location/vita-cura-limited/","Vita Cura Limited","https://www.vitacura.co.uk/bespoke-care/","(020) 3900 2300","","https://www.facebook.com/people/Vita-Cura-Live-In-Care/100064378350941/;https://www.instagram.com/vitacuracare/","Home Care;Live-in Care;Respite Care;Home Care;Live-in Care;Respite Care;Dementia;Learning Disabilities & Autism;Mental Health;Older People (65+);Palliative Care;Physical Disabilities;Sensory Impairments;Younger Adults (Under 65);Alzheimer's;Arthritis;Bariatric Care/Obesity;Bipolar/Manic Depression;Cancer Care;Cerebral Palsy;Colitis & Crohn's Disease;Diabetes;Down Syndrome;Epilepsy;Head/Brain Injury;Heart Conditions;Huntington's Disease;Motor Neurone Disease;Multiple Sclerosis;Muscular Dystrophy;Parkinson's Disease;Speech Impairment;Stroke;Young Onset Dementia","1","7"
"Kent","https://www.carechoices.co.uk/care-location/novus-care/","Novus Care – A National Home Care Provider","https://www.novus-care.com/","0808 208 5131","","https://www.facebook.com/novuscare/;https://www.instagram.com/novuscare/?hl=en;https://twitter.com/NovusCare","Day Care;Home Care;Live-in Care;Respite Care;Supported Living;Day Care;Home Care;Live-in Care;Respite Care;Supported Living;Dementia;Drug & Alcohol Dependence;Eating Disorders;Learning Disabilities & Autism;Mental Health;Older People (65+);Palliative Care;Physical Disabilities;Sensory Impairments;Younger Adults (Under 65);Alzheimer's;Arthritis;Asperger Syndrome;Bariatric Care/Obesity;Bipolar/Manic Depression;Cancer Care;Cerebral Palsy;Colitis & Crohn's Disease;Diabetes;Down Syndrome;Epilepsy;Head/Brain Injury;Heart Conditions;Huntington's Disease;Motor Neurone Disease;Multiple Sclerosis;Muscular Dystrophy;Neuropathic;Orthopaedic;Parkinson's Disease;Prader-Willi Syndrome;Schizophrenia;Speech Impairment;Stroke;Young Onset Dementia","1","12"
"Kent","https://www.carechoices.co.uk/care-location/access-care-live-in-care-in-the-uk/","Access Care – Trusted Live-in Care Specialists Since 1994","http://www.access-care.co.uk","0330 401 0023","","https://www.facebook.com/accesscare;https://www.instagram.com/access_care/","Home Care;Live-in Care;Respite Care;Home Care;Live-in Care;Respite Care;Dementia;Eating Disorders;Learning Disabilities & Autism;Mental Health;Older People (65+);Palliative Care;Physical Disabilities;Sensory Impairments;Younger Adults (Under 65);Alzheimer's;Arthritis;Asperger Syndrome;Bariatric Care/Obesity;Bipolar/Manic Depression;Cancer Care;Cerebral Palsy;Colitis & Crohn's Disease;Diabetes;Down Syndrome;Epilepsy;Head/Brain Injury;Heart Conditions;Huntington's Disease;Motor Neurone Disease;Multiple Sclerosis;Muscular Dystrophy;Neuropathic;Orthopaedic;Parkinson's Disease;Prader-Willi Syndrome;Schizophrenia;Speech Impairment;Stroke;Young Onset Dementia","1","13"
"Kent","https://www.carechoices.co.uk/care-location/trinity-care-at-home/","Trinity Care at Home","http://www.trinityhomecare.co.uk","(0207) 1834 884","","","Home Care;Live-in Care;Respite Care;Home Care;Live-in Care;Respite Care;Dementia;Eating Disorders;Mental Health;Older People (65+);Palliative Care;Physical Disabilities;Sensory Impairments;Younger Adults (Under 65)","1","14"
"Kent","https://www.carechoices.co.uk/care-location/fash-villa-in-ashford-kent/","Vibrant Homecare Kent","http://www.f-hr.co.uk","0330 174 1402","","","Home Care;Live-in Care;Respite Care;Home Care;Live-in Care;Respite Care;Dementia;Older People (65+)","1","21"
"Kent","https://www.carechoices.co.uk/care-location/care24seven-in-chiswick/","Care24Seven","https://care24seven.com/","0333 207 5727","","https://www.facebook.com/care24seven;https://www.instagram.com/care24seven/;https://twitter.com/care24seven","Home Care;Live-in Care;Supported Living;Home Care;Live-in Care;Supported Living;Older People (65+);Younger Adults (Under 65)","1","11"
"Kent","https://www.carechoices.co.uk/care-location/breton-court-in-tenterden-kent/","Breton Court","http://www.bretoncourt.co.uk","(01580) 762797","","","Care Home;Nursing Homes;Respite Care;Care Home;Nursing Homes;Respite Care;Dementia;Older People (65+);Palliative Care;Younger Adults (Under 65)","1","19"
"Kent","https://www.carechoices.co.uk/care-location/halden-heights-care-community-in-ashford-kent/","Halden Heights Nursing Home","https://www.eleanorhealthcaregroup.co.uk/care-homes/halden-height-care-home-in-ashford-kent/","(01233) 851136","","","Care Home;Nursing Homes;Respite Care;Care Home;Nursing Homes;Respite Care;Dementia;Eating Disorders;Mental Health;Older People (65+);Palliative Care;Physical Disabilities;Sensory Impairments;Younger Adults (Under 65);Alzheimer's;Heart Conditions","1","17"
"Kent","https://www.carechoices.co.uk/care-location/park-view-care-centre-in-ashford-kent/","Park View Care Centre","","(01233) 501748","","","","1","24"
"Kent","https://www.carechoices.co.uk/care-location/ashminster-house-in-ashford-kent/","Ashminster House (Barchester)","https://www.barchester.com/home/ashminster-house-care-home","(01233) 364771","","","Nursing Homes;Respite Care;Nursing Homes;Respite Care;Dementia;Older People (65+);Palliative Care;Multiple Sclerosis;Parkinson's Disease;Stroke","1","15"
"Kent","https://www.carechoices.co.uk/care-location/orchard-house-in-ashford-kent/","Orchard House","","(01233) 664906","","","","1","23"
